customer_id,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,country,property_valuation,R,M,F
670,Female,75,28.91958517,Business Systems Development Analyst,Retail,Affluent Customer,No,8,4740,QLD,Australia,2,1620.66395,385.5425,75
671,Male,49,37.21821531,,Argiculture,Mass Customer,No,5,2260,NSW,Australia,10,1605.830617,898.8416667,49
672,Male,53,44.75520161,Analog Circuit Design manager,Retail,High Net Worth,No,12,2800,NSW,Australia,1,1587.66395,1211.046667,53
673,Male,35,46.30314681,VP Sales,Health,Mass Customer,Yes,4,2304,NSW,Australia,7,1517.06395,411.74,35
674,Female,61,67.16342079,Developer II,n/a,Mass Customer,No,5,3752,Victoria,Australia,7,1561.830617,501.4766667,61
675,Female,37,44.82095503,Administrative Assistant I,Financial Services,Mass Customer,Yes,17,2048,NSW,Australia,12,1424.66395,465.54,37
676,Male,51,53.41273586,Senior Editor,n/a,High Net Worth,Yes,14,2194,NSW,Australia,8,1542.830617,482.475,51
677,Male,59,24.20177695,Senior Cost Accountant,Financial Services,Mass Customer,No,5,2216,NSW,Australia,10,1577.26395,188.072,59
678,Female,57,26.11136599,Accounting Assistant II,IT,High Net Worth,No,2,4352,QLD,Australia,7,1605.91395,436.555,57
679,Female,29,46.9853386,Registered Nurse,Health,Mass Customer,No,12,2557,NSW,Australia,9,1564.26395,355.124,29
680,U,22,121.8428728,,IT,High Net Worth,Yes,,2209,NSW,Australia,7,1526.41395,822.8575,22
681,Female,55,43.07300983,VP Product Management,Manufacturing,Mass Customer,Yes,17,2147,NSW,Australia,9,1592.66395,374.0316667,55
682,Male,53,50.58807832,Health Coach IV,Health,Affluent Customer,Yes,7,2548,NSW,Australia,8,1517.378236,775.5628571,53
683,Male,60,59.42643449,,Manufacturing,Mass Customer,Yes,10,2262,NSW,Australia,7,1599.06395,295.734,60
684,Male,88,34.27848928,Desktop Support Technician,Financial Services,Mass Customer,No,14,2763,NSW,Australia,9,1551.16395,303.95,88
685,U,28,121.8428728,Senior Developer,IT,Mass Customer,No,,2463,NSW,Australia,4,1517.997283,869.7,28
686,Female,60,67.26205092,GIS Technical Architect,Argiculture,High Net Worth,Yes,5,2481,NSW,Australia,9,1537.26395,414.762,60
687,Male,25,62.68944818,Executive Secretary,Retail,High Net Worth,Yes,5,2072,NSW,Australia,12,1509.830617,135.4533333,25
688,Male,90,52.66753038,Junior Executive,Health,High Net Worth,No,9,3155,Victoria,Australia,8,1580.41395,741.95,90
689,Male,91,55.41547558,Senior Developer,Entertainment,High Net Worth,Yes,16,3095,Victoria,Australia,10,1507.330617,180.4433333,91
690,Male,95,34.54698243,Assistant Professor,n/a,Affluent Customer,Yes,17,4207,QLD,Australia,7,1568.16395,608.4166667,95
691,Male,29,67.15520161,,Financial Services,Affluent Customer,Yes,5,2577,NSW,Australia,7,1551.28895,709.8,29
692,Male,42,33.79903723,Database Administrator IV,Property,Mass Customer,No,7,2160,NSW,Australia,9,1553.66395,558.61,42
693,Female,46,50.97163997,,Financial Services,Affluent Customer,Yes,19,4110,QLD,Australia,4,1514.06395,752.784,46
694,Female,66,52.80177695,Media Manager III,Health,Mass Customer,No,13,2017,NSW,Australia,8,1542.66395,480.166,66
695,Male,36,43.87300983,Engineer II,Health,High Net Worth,No,11,2745,NSW,Australia,8,1607.91395,582.375,36
696,Male,57,55.69492764,Programmer Analyst II,n/a,Affluent Customer,Yes,6,2769,NSW,Australia,10,1581.521093,425.9742857,57
697,Male,25,34.8702701,Environmental Specialist,Entertainment,Mass Customer,No,10,4214,QLD,Australia,7,1535.66395,999.15,25
698,Female,90,25.22369476,Human Resources Manager,Manufacturing,High Net Worth,Yes,1,3805,Victoria,Australia,7,1532.330617,431.9866667,90
699,Female,16,49.19903723,Account Representative IV,IT,Affluent Customer,Yes,16,2770,NSW,Australia,6,1547.66395,325.4133333,16
700,Male,67,31.64013312,,Financial Services,Mass Customer,No,4,2322,NSW,Australia,3,1583.66395,577.26375,67
701,Male,18,65.4702701,Food Chemist,Health,Mass Customer,Yes,8,4562,QLD,Australia,5,1533.997283,369.26,18
702,Female,72,61.69218791,Help Desk Technician,n/a,Mass Customer,No,8,2117,NSW,Australia,12,1604.997283,635.2933333,72
703,Female,66,54.96342079,,Property,Mass Customer,No,15,2283,NSW,Australia,6,1524.26395,985.76,66
704,Female,49,22.83739339,Research Nurse,Health,Mass Customer,No,4,2571,NSW,Australia,11,1541.36395,403.446,49
705,Male,48,57.75520161,Quality Engineer,Retail,High Net Worth,No,14,2233,NSW,Australia,10,1516.26395,423.888,48
706,Male,44,31.76342079,Media Manager IV,Financial Services,High Net Worth,Yes,5,3480,Victoria,Australia,1,1527.830617,1184.9,44
707,Male,97,48.23191394,Executive Secretary,n/a,Mass Customer,Yes,7,3011,Victoria,Australia,9,1544.66395,561.3666667,97
708,Female,31,34.65657147,Safety Technician II,IT,Mass Customer,Yes,10,3551,Victoria,Australia,3,1598.997283,715.2766667,31
709,Female,83,41.84287284,Accountant III,Financial Services,Mass Customer,Yes,5,3136,Victoria,Australia,9,1552.86395,648.66,83
710,Male,76,51.62917421,Sales Representative,Retail,High Net Worth,Yes,13,2753,NSW,Australia,8,1500.378236,918.8128571,76
711,Female,60,49.62095503,,n/a,Affluent Customer,No,7,3093,Victoria,Australia,7,1572.66395,671.405,60
712,Female,22,60.41547558,,IT,Mass Customer,No,14,2232,NSW,Australia,9,1504.41395,572.6825,22
713,Female,34,27.04013312,Help Desk Technician,n/a,Mass Customer,Yes,4,3023,Victoria,Australia,6,1653.91395,472.775,34
714,Male,12,57.26479065,,Manufacturing,High Net Worth,Yes,15,2153,NSW,Australia,10,1556.96395,332.442,12
715,Male,50,53.10862627,Junior Executive,n/a,Mass Customer,No,6,2176,NSW,Australia,9,1620.997283,803.4133333,50
716,Female,31,41.93054407,Social Worker,Health,Mass Customer,No,11,2304,NSW,Australia,7,1510.997283,629.5883333,31
717,Male,65,44.90040709,VP Product Management,Manufacturing,Mass Customer,Yes,11,2567,NSW,Australia,9,1522.16395,309.545,65
718,Female,38,43.65383175,Engineer I,Manufacturing,Mass Customer,Yes,7,4217,QLD,Australia,11,1517.16395,270.51,38
719,Male,2,67.8072564,Administrative Officer,Retail,Mass Customer,No,14,4615,QLD,Australia,1,1516.91395,663.3525,2
720,Male,67,90.00999613,Recruiting Manager,Retail,Affluent Customer,No,6,2026,NSW,Australia,10,1531.36395,721.217,67
721,Female,84,28.17163997,Account Representative III,n/a,Affluent Customer,Yes,1,3174,Victoria,Australia,8,1509.66395,939.9457143,84
722,Male,69,65.59355777,Marketing Manager,IT,Mass Customer,No,5,2777,NSW,Australia,9,1591.26395,586.888,69
723,Female,41,58.16342079,Food Chemist,Health,Mass Customer,Yes,6,2199,NSW,Australia,9,1603.16395,436.245,41
724,Male,7,46.1962975,Analog Circuit Design manager,Financial Services,Mass Customer,Yes,4,2190,NSW,Australia,8,1480.78895,634.15875,7
725,Male,61,56.14150298,Design Engineer,Health,High Net Worth,Yes,19,4221,QLD,Australia,8,1481.66395,665.5909091,61
726,Female,69,43.67574955,Information Systems Manager,Health,Mass Customer,Yes,10,2766,NSW,Australia,8,1481.330617,988.5866667,69
727,Male,98,43.01273586,Senior Editor,Manufacturing,Mass Customer,No,3,3551,Victoria,Australia,3,1563.497283,661.6716667,98
728,Male,60,65.04561257,VP Accounting,Financial Services,Mass Customer,Yes,8,3429,Victoria,Australia,6,1483.108394,712.4177778,60
729,Female,30,47.97985914,Analog Circuit Design manager,Health,Affluent Customer,No,11,3150,Victoria,Australia,9,1486.16395,1049.778,30
730,Male,42,53.22917421,Web Designer IV,n/a,Mass Customer,No,14,3183,Victoria,Australia,10,1505.235379,454.7128571,42
731,Female,57,51.86753038,,n/a,Mass Customer,No,6,2145,NSW,Australia,9,1555.997283,752.0883333,57
732,Female,71,54.73876325,Actuary,Financial Services,Mass Customer,No,5,2154,NSW,Australia,11,1537.06395,653.824,71
733,Male,25,47.87574955,,Manufacturing,Mass Customer,No,13,2192,NSW,Australia,10,1546.76395,821.03,25
734,Male,34,41.27300983,Programmer III,Retail,Affluent Customer,No,11,2145,NSW,Australia,10,1524.66395,380.05,34
735,Male,33,56.49492764,Assistant Manager,Financial Services,Mass Customer,Yes,11,2290,NSW,Australia,7,1536.91395,756.3325,33
736,Male,41,47.3962975,Help Desk Operator,n/a,High Net Worth,No,8,3073,Victoria,Australia,5,1499.830617,691.9766667,41
737,Female,75,38.2593112,Systems Administrator III,n/a,Mass Customer,No,16,4811,QLD,Australia,2,1543.949664,640.0128571,75
738,Female,51,36.84561257,,Argiculture,Mass Customer,Yes,9,4005,QLD,Australia,5,1578.78895,588.3575,51
739,Male,36,56.84561257,Senior Editor,Manufacturing,Mass Customer,No,8,3191,Victoria,Australia,11,1532.26395,484.22,36
740,Male,9,27.14698243,,Financial Services,Affluent Customer,No,6,4810,QLD,Australia,2,1512.91395,520.9325,9
741,Female,16,42.66205092,,n/a,Mass Customer,No,11,4121,QLD,Australia,9,1601.46395,218.228,16
742,Male,55,55.48396873,Senior Developer,Manufacturing,Mass Customer,No,15,2100,NSW,Australia,9,1551.66395,207.685,55
743,Male,89,40.5223249,VP Accounting,Financial Services,Mass Customer,Yes,13,2031,NSW,Australia,10,1638.66395,919.858,89
744,Male,54,44.12506462,Graphic Designer,Manufacturing,Affluent Customer,Yes,14,3111,Victoria,Australia,11,1538.46395,253.536,54
745,Female,84,43.56616051,,Manufacturing,Mass Customer,Yes,13,4305,QLD,Australia,5,1533.16395,516.5075,84
746,Male,47,57.22095503,Business Systems Development Analyst,n/a,Affluent Customer,Yes,17,3137,Victoria,Australia,8,1551.16395,296.5266667,47
747,Female,91,43.47574955,Database Administrator II,n/a,Mass Customer,No,7,2229,NSW,Australia,11,1433.16395,285.69,91
748,Female,51,40.48122901,VP Marketing,Financial Services,High Net Worth,No,7,2176,NSW,Australia,9,1555.441728,390.6666667,51
749,Male,47,49.2072564,Environmental Specialist,Argiculture,Mass Customer,No,19,3068,Victoria,Australia,12,1586.219506,203.4133333,47
750,Male,42,26.50862627,Analyst Programmer,Retail,Affluent Customer,Yes,7,2263,NSW,Australia,8,1539.497283,898.6183333,42
751,Female,41,19.93876325,Business Systems Development Analyst,Financial Services,Affluent Customer,No,1,2117,NSW,Australia,10,1562.16395,48.31,41
752,Male,13,60.31136599,Speech Pathologist,Financial Services,High Net Worth,No,12,4118,QLD,Australia,3,1544.78895,369.00125,13
753,Female,82,51.61273586,Food Chemist,Health,Affluent Customer,Yes,6,2594,NSW,Australia,3,1489.03895,965.89625,82
754,Female,15,42.21547558,Senior Financial Analyst,Financial Services,Mass Customer,No,14,3850,VIC,Australia,4,1617.16395,46.505,15
755,Male,31,28.24561257,Senior Cost Accountant,Financial Services,Mass Customer,No,4,2536,NSW,Australia,4,1481.66395,282.4066667,31
756,Female,65,47.05657147,Computer Systems Analyst IV,Manufacturing,Mass Customer,Yes,16,3750,VIC,Australia,7,1509.497283,353.6016667,65
757,Male,91,44.42369476,Environmental Tech,Financial Services,Mass Customer,No,18,4019,QLD,Australia,8,1566.66395,589.346,91
758,Female,99,54.53054407,,Manufacturing,High Net Worth,Yes,11,2197,NSW,Australia,10,1519.16395,82.79,99
759,Male,89,58.50314681,Clinical Specialist,Health,High Net Worth,No,13,2227,NSW,Australia,10,1539.775061,328.4977778,89
760,Male,46,43.62095503,Assistant Professor,n/a,Mass Customer,Yes,18,2540,NSW,Australia,9,1515.330617,538.5611111,46
761,Male,12,43.88122901,Media Manager II,Health,Affluent Customer,Yes,4,2293,NSW,Australia,9,1594.86395,379.278,12
762,Male,91,41.6072564,Environmental Specialist,n/a,Mass Customer,Yes,22,2560,NSW,Australia,8,1594.86395,469.596,91
763,Female,95,33.93602353,Computer Systems Analyst IV,Manufacturing,Affluent Customer,No,12,2143,NSW,Australia,5,1578.497283,649.085,95
764,Male,40,44.58259887,Environmental Tech,Financial Services,Mass Customer,Yes,22,4305,QLD,Australia,1,1563.16395,464.755,40
765,Female,50,37.11684544,,Retail,Affluent Customer,No,16,3630,VIC,Australia,1,1494.26395,507.062,50
766,Female,16,46.48396873,,Retail,Mass Customer,Yes,14,2164,NSW,Australia,8,1533.16395,378.655,16
767,Male,70,65.84561257,Budget/Accounting Analyst II,Manufacturing,High Net Worth,No,11,2148,NSW,Australia,8,1543.46395,487.768,70
768,Female,5,47.75246188,Web Developer IV,Argiculture,Affluent Customer,Yes,21,2759,NSW,Australia,9,1483.66395,620.0633333,5
769,Male,65,59.8072564,Analog Circuit Design manager,IT,Mass Customer,No,12,2150,NSW,Australia,8,1588.91395,633.78,65
770,Female,10,37.68670846,Software Consultant,IT,High Net Worth,Yes,13,3121,VIC,Australia,10,1508.16395,742.9133333,10
771,Male,12,57.60177695,,n/a,Affluent Customer,Yes,8,4350,QLD,Australia,4,1598.830617,525.9683333,12
772,Female,12,22.78807832,Community Outreach Specialist,Entertainment,Mass Customer,No,4,2567,NSW,Australia,7,1549.46395,575.838,12
773,Male,77,36.66479065,,Financial Services,Affluent Customer,Yes,20,4305,QLD,Australia,3,1551.78895,738.41875,77
774,Female,79,22.86753038,Operator,Manufacturing,High Net Worth,No,1,3183,VIC,Australia,8,1516.66395,144.26,79
775,Male,66,39.06205092,Accounting Assistant IV,Manufacturing,Affluent Customer,No,4,4350,QLD,Australia,4,1518.521093,408.9042857,66
776,Male,30,41.05383175,Financial Analyst,Financial Services,High Net Worth,No,20,4869,QLD,Australia,4,1528.775061,244.6511111,30
777,Male,2,28.75246188,Paralegal,Financial Services,High Net Worth,No,4,2145,NSW,Australia,9,1519.997283,530.7216667,2
778,Male,24,44.90862627,Assistant Professor,Manufacturing,High Net Worth,No,13,2137,NSW,Australia,9,1602.66395,525.534,24
779,Female,1,29.66753038,Staff Accountant III,Health,High Net Worth,No,7,2093,NSW,Australia,9,1583.86395,493.162,1
780,Female,24,48.00999613,Professor,Financial Services,Mass Customer,No,20,2354,NSW,Australia,3,1608.330617,266.2066667,24
781,Male,80,62.92780435,Legal Assistant,Manufacturing,Mass Customer,No,17,2190,NSW,Australia,10,1624.26395,451.262,80
782,Female,30,45.12780435,Geological Engineer,Manufacturing,Mass Customer,No,17,4019,QLD,Australia,3,1516.26395,686.366,30
783,Male,6,36.21821531,Information Systems Manager,Retail,Affluent Customer,No,14,4814,QLD,Australia,2,1562.66395,699.772,6
784,Male,10,44.7223249,Accounting Assistant III,IT,High Net Worth,Yes,22,3201,VIC,Australia,6,1596.66395,152.035,10
785,Female,48,42.13602353,Assistant Professor,Manufacturing,Mass Customer,Yes,18,2282,NSW,Australia,8,1503.06395,101.574,48
786,Male,34,36.6593112,,Financial Services,Affluent Customer,No,16,2223,NSW,Australia,10,1574.521093,546.9628571,34
787,Female,29,24.81821531,,Retail,Affluent Customer,Yes,2,2292,NSW,Australia,7,1567.86395,664.6,29
788,Male,62,57.29766736,Social Worker,Health,Mass Customer,No,11,2141,NSW,Australia,9,1554.521093,604.0942857,62
789,Female,69,43.46479065,Geological Engineer,Manufacturing,Affluent Customer,Yes,14,2126,NSW,Australia,11,1571.16395,361.595,69
790,Female,22,53.56616051,Senior Editor,n/a,Affluent Customer,No,15,3046,VIC,Australia,9,1560.91395,611.13875,22
791,Female,3,53.04835229,Professor,Manufacturing,Mass Customer,Yes,14,3008,VIC,Australia,10,1600.997283,636.5,3
792,Male,10,45.90588654,Structural Engineer,n/a,High Net Worth,Yes,4,2830,NSW,Australia,7,1621.497283,549.275,10
793,Female,97,32.69766736,Actuary,Financial Services,High Net Worth,Yes,9,2099,NSW,Australia,10,1513.76395,477.833,97
794,Male,99,66.44287284,Compensation Analyst,Financial Services,Affluent Customer,Yes,16,2250,NSW,Australia,3,1556.806807,606.9528571,99
795,Female,35,48.15520161,Environmental Tech,Financial Services,High Net Worth,No,18,2171,NSW,Australia,9,1531.66395,557.196,35
796,Female,8,24.37163997,Financial Analyst,Financial Services,Mass Customer,No,2,3076,VIC,Australia,8,1590.092521,545.1328571,8
797,Female,51,47.98807832,Internal Auditor,Financial Services,Mass Customer,No,19,2077,NSW,Australia,8,1577.66395,569.49,51
798,Female,22,33.3962975,Teacher,Financial Services,High Net Worth,No,5,3156,VIC,Australia,9,1560.330617,563.9366667,22
799,U,39,121.8428728,Programmer I,IT,Mass Customer,Yes,,2756,NSW,Australia,8,1595.754859,649.2909091,39
800,Male,68,42.78807832,Account Coordinator,Manufacturing,Mass Customer,No,8,4873,QLD,Australia,4,1554.16395,539.9133333,68
801,Male,28,41.01547558,Geologist IV,n/a,Affluent Customer,No,20,4514,QLD,Australia,3,1584.66395,127.315,28
802,Female,50,35.64287284,Financial Analyst,Financial Services,Mass Customer,No,3,4210,QLD,Australia,7,1587.66395,482.2,50
803,Female,96,21.91136599,Nuclear Power Engineer,Manufacturing,High Net Worth,No,3,4551,QLD,Australia,7,1500.830617,291.0916667,96
804,Female,98,22.31410572,Technical Writer,n/a,High Net Worth,Yes,1,4006,QLD,Australia,7,1545.330617,1021.966667,98
805,Female,48,61.50040709,Electrical Engineer,Manufacturing,Mass Customer,No,10,2754,NSW,Australia,8,1604.497283,465.9583333,48
806,Male,66,29.20451668,Sales Representative,Retail,Mass Customer,Yes,7,2767,NSW,Australia,9,1552.41395,547.3925,66
807,Female,48,40.88396873,Safety Technician I,n/a,Affluent Customer,No,16,2282,NSW,Australia,8,1563.91395,622.7825,48
808,Male,21,41.89766736,Social Worker,Health,High Net Worth,Yes,17,3810,VIC,Australia,2,1598.997283,706.5733333,21
809,Female,83,43.97711942,Biostatistician III,Health,Mass Customer,No,18,2137,NSW,Australia,8,1588.16395,123.185,83
810,Female,24,23.51684544,Software Test Engineer IV,Health,Mass Customer,Yes,1,2173,NSW,Australia,9,1551.91395,236.29,24
811,Male,6,37.74972216,Nurse Practicioner,n/a,Mass Customer,No,8,2152,NSW,Australia,10,1630.16395,398.07,6
812,Female,1,32.05383175,,Financial Services,Mass Customer,No,16,2340,NSW,Australia,4,1638.66395,620.3333333,1
813,Female,12,59.57985914,Account Representative III,Health,Mass Customer,No,14,2088,NSW,Australia,12,1557.46395,326.722,12
814,Male,60,61.82369476,Analog Circuit Design manager,Manufacturing,Mass Customer,No,14,3805,VIC,Australia,8,1555.66395,718.0433333,60
815,Female,47,47.27848928,,Manufacturing,Mass Customer,Yes,22,2067,NSW,Australia,11,1585.66395,846.8833333,47
816,Female,71,64.77437969,Product Engineer,Manufacturing,Mass Customer,No,15,2122,NSW,Australia,10,1521.16395,274.6,71
817,Male,38,29.50862627,Editor,Financial Services,Mass Customer,Yes,6,3976,VIC,Australia,5,1574.46395,465.786,38
818,Female,17,47.81821531,Chemical Engineer,Manufacturing,Mass Customer,No,11,2067,NSW,Australia,11,1504.497283,504.8066667,17
819,Male,7,46.24835229,Associate Professor,Manufacturing,Affluent Customer,Yes,5,2000,NSW,Australia,12,1571.46395,511.608,7
820,Female,12,44.77163997,,Financial Services,High Net Worth,No,16,2040,NSW,Australia,12,1567.36395,453.403,12
821,Male,41,40.22369476,Financial Analyst,Financial Services,Mass Customer,Yes,7,2530,NSW,Australia,8,1528.46395,585.15,41
822,Female,67,46.97985914,Sales Associate,Health,High Net Worth,No,17,3175,VIC,Australia,5,1701.66395,802.26,67
823,Female,91,31.64835229,Internal Auditor,Manufacturing,Affluent Customer,No,9,2156,NSW,Australia,11,1513.497283,968.55,91
824,Female,97,44.62917421,Financial Advisor,Financial Services,Affluent Customer,Yes,12,4127,QLD,Australia,3,1512.16395,1034.445,97
825,Male,17,46.16890024,Computer Systems Analyst IV,n/a,Affluent Customer,Yes,16,2066,NSW,Australia,12,1570.78895,289.49625,17
